title,authors,author_affiliations,publication_year,publication_title,pdf_url,doi,access_status
On the Merits of Joint Space and Orientation Representations in Learning the Forward Kinematics in SE(3),Reinhard M. Grassmann; Jessica Burgner-Kahrs,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p17.pdf,,Открыто
LeTS-Drive: Driving in a Crowd by Learning from Tree Search,Panpan Cai; Yuanfu Luo; Aseem Saxena; David Hsu; Wee Sun Lee,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p18.pdf,,Открыто
An Omnidirectional Aerial Manipulation Platform for Contact-Based Inspection,Karen Bodie; Maximilian Brunner; Michael Pantic; Stefan Walser; Patrick Pf\E4ndler; Ueli Angst; Roland Siegwart; Juan Nieto,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p19.pdf,,Открыто
Unsupervised Visuomotor Control through Distributional Planning Networks,Tianhe Yu; Gleb Shevchuk; Dorsa Sadigh; Chelsea  Finn,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p20.pdf,,Открыто
A Dynamical System Approach to Motion and Force Generation in Contact Tasks,Walid Amanhoud; Mahdi Khoramshahi; Aude Billard,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p21.pdf,,Открыто
Modeling and Analysis of Non-Unique Behaviors in Multiple Frictional Impacts,Mathew Halm; Michael Posa,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p22.pdf,,Открыто
Learning Reward Functions by Integrating Human Demonstrations and Preferences,Malayandi Palan; Gleb Shevchuk; Nicholas Charles Landolfi; Dorsa Sadigh,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p23.pdf,,Открыто
A 2-Approximation Algorithm for the Online Tethered Coverage Problem,Gokarna Sharma; Pavan  Poudel; Ayan  Dutta; Vala Zeinali; Tala.Talaei Khoei; Jong-Hoon Kim,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p25.pdf,,Открыто
Harnessing Reinforcement Learning for Neural Motion Planning,Tom Jurgenson; Aviv Tamar,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p26.pdf,,Открыто
Simultaneously Learning Vision and Feature-Based Control Policies for Real-World Ball-In-A-Cup,Devin Schwab; Jost Tobias  Springenberg; Murilo Fernandes Martins; Michael Neunert; Thomas  Lampe; Abbas Abdolmaleki; Tim Hertweck; Roland Hafner; Francesco Nori; Martin Riedmiller,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p27.pdf,,Открыто
Automated Shapeshifting for Function Recovery in Damaged Robots,Sam Kriegman; Stephanie Walker; Dylan S.  Shah; Michael Levin; Rebecca Kramer-Bottiglio; Josh Bongard,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p28.pdf,,Открыто
BayesSim: Adaptive Domain Randomization Via Probabilistic Inference for Robotics Simulators,Fabio Ramos; Rafael Possas; Dieter Fox,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p29.pdf,,Открыто
Robot Adaptation to Unstructured Terrains by Joint Representation and Apprenticeship Learning,Sriram Siva; Maggie Wigness; John G. Rogers: Hao Zhang,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p30.pdf,,Открыто
ChauffeurNet: Learning to Drive by Imitating the Best and Synthesizing the Worst,Mayank Bansal; Alex Krizhevsky; Abhijit Ogale,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p31.pdf,,Открыто
Impact-Friendly Robust Control Design with Task-Space Quadratic Optimization,Yuquan Wang; Abderrahmane Kheddar,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p32.pdf,,Открыто
An Online Learning Approach to Model Predictive Control,Nolan Wagener; Ching-an Cheng; Jacob Sacks; Byron Boots,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p33.pdf,,Открыто
Real-Time Reactive Trip Avoidance for Powered Transfemoral Prostheses,Nitish Thatte; Nandagopal Srinivasan; Hartmut Geyer,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p34.pdf,,Открыто
Robot Packing with Known Items and Nondeterministic Arrival Order,Fan Wang; Kris Hauser,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p35.pdf,,Открыто
Equivalence of the Projected Forward Dynamics and the Dynamically Consistent Inverse Solution,Joao Moura; Vladimir Ivan; Mustafa Suphi Erden; Sethu Vijayakumar,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p36.pdf,,Открыто
Robust Singular Smoothers for Tracking Using Low-Fidelity Data,Jonathan Jonker; Aleksandr Aravkin; James Burke; Gianluigi Pillonetto; Sarah E. Webster,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p37.pdf,,Открыто
Teleoperator Imitation with Continuous-Time Safety,Bachir El Khadir; Jacob Varley; Vikas Sindhwani,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p38.pdf,,Открыто
Differentiable Algorithm Networks for Composable Robot Learning,Peter Karkus; Xiao Ma; David Hsu; Leslie Kaelbling; Wee Sun Lee; Tomas Lozano-Perez,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p39.pdf,,Открыто
Online Incremental Learning of the Terrain Traversal Cost in Autonomous Exploration,Milos Pragr; Petr Cizek; Jan Bayer; Jan Faigl,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p40.pdf,,Открыто
Predicting Human Interpretations of Affect and Valence in a Social Robot,David McNeill; Casey Kennington,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p41.pdf,,Открыто
Proximity Queries for Absolutely Continuous Parametric Curves,Arun Lakshmanan; Andrew Patterson; Venanzio Cichella; Naira Hovakimyan,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p42.pdf,,Открыто
A Modular Optimization Framework for Localization and Mapping,Jose Luis Blanco-Claraco,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p43.pdf,,Открыто
Continuous Direct Sparse Visual Odometry from RGB-D Images,Maani Ghaffari Jadidi; William Clark; Anthony Bloch; Ryan Eustice; Jessey W. Grizzle,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p44.pdf,,Открыто
Cross-Modal Learning Filters for RGB-Neuromorphic Wormhole Learning,Alessandro Zanardi;  Andreas Jianhao Aumiller; Julian Zilly; Andrea Censi; Emilio Frazzoli,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p45.pdf,,Открыто
DensePhysNet: Learning Dense Physical Object Representations Via Multi-Step Dynamic Interactions,Zhenjia Xu; Jiajun Wu; Andy Zeng; Joshua Tenenbaum; Shuran Song,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p46.pdf,,Открыто
Probabilistic Multimodal Modeling for Human-Robot Interaction Tasks,Joseph Campbell; Simon Stepputtis; Heni Ben Amor,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p47.pdf,,Открыто
Game Theoretic Planning for Self-Driving Cars in Competitive Scenarios,Mingyu Wang; Zijian Wang; John Talbot; J. Christian Gerdes; Mac Schwager,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p48.pdf,,Открыто
PoseRBPF: A Rao-Blackwellized Particle Filter for6D Object Pose Estimation,Xinke Deng; Arsalan Mousavian; Yu Xiang; Fei Xia; Timothy Bretl; Dieter Fox,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p49.pdf,,Открыто
Leveraging Experience in Lazy Search,Mohak Bhardwaj; Sanjiban Choudhury; Byron Boots; Siddhartha Srinivasa,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p50.pdf,,Открыто
Towards Provably Not-At-Fault Control of Autonomous Robots in Arbitrary Dynamic Environments,Sean Vaskov;  Shreyas Kousik; Hannah Larson; Fan Bu; James Robert Ward; Stewart Worrall; Matthew  Johnson-Roberson; Ram Vasudevan,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p51.pdf,,Открыто
Trajectory Optimization for Cable-Driven Soft Robot Locomotion,James Bern; Pol Banzet; Roi Poranne; Stelian Coros,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p52.pdf,,Открыто
Direct Drive Hands: Force-Motion Transparency in Gripper Design,Ankit Bhatia; Aaron Johnson; Matthew T. Mason,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p53.pdf,,Открыто
Local Koopman Operators for Data-Driven Control of Robotic Systems,Giorgos Mamakoukas; Maria Castano; Xiaobo Tan; Todd Murphey,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p54.pdf,,Открыто
DIViS: Domain Invariant Visual Servoing for Collision-Free Goal Reaching,Fereshteh Sadeghi,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p55.pdf,,Открыто
Risk Contours Map for Risk Bounded Motion Planning under Perception Uncertainties,Ashkan M. Jasour; Brian Williams,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p56.pdf,,Открыто
Toward Asymptotically-Optimal Inspection Planning Via Efficient Near-Optimal Graph Search,Mengyu Fu; Alan Kuntz; Oren Salzman; Ron Alterovitz,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p57.pdf,,Открыто
High-Throughput Computation of Shannon Mutual Information on Chip,Peter Zhi Xuan Li; Zhengdong Zhang; Sertac Karaman; Vivienne Sze,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p58.pdf,,Открыто
Planning with State Abstractions for Non-Markovian Task Specifications,Yoonseon Oh; Roma Patel; Thao Nguyen; Baichuan Huang; Ellie Pavlick; Stefanie Tellex,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p59.pdf,,Открыто
Modeling and Control of Soft Robots Using the Koopman Operator and Model Predictive Control,Daniel Bruder; Brent Gillespie; C. David Remy; Ram Vasudevan,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p60.pdf,,Открыто
Real-Time Information-Theoretic Exploration with Gaussian Mixture Model Maps,Wennie Tabib; Kshitij Goel; John Yao; Mosam Dabhi; Curtis Boirum; Nathan Michael,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p61.pdf,,Открыто
Asymptotically Optimal Planning for Non-Myopic Multi-Robot Information Gathering,Yiannis Kantaros; Brent Schlotfeldt; Nikolay Atanasov; George J. Pappas,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p62.pdf,,Открыто
Network Offloading Policies for Cloud Robotics: A Learning-Based Approach,Sandeep Chinchali;  Apoorva Sharma; James Harrison; Amine Elhafsi; Daniel Kang; Evgenya Pergament; Eyal Cidon; Sachin Katti; Marco Pavone,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p63.pdf,,Открыто
Learning to Plan with Logical Automata,Brandon Araki; Kiran Vodrahalli; Thomas Leech; Cristian Ioan Vasile; Mark  Donahue; Daniela Rus,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p64.pdf,,Открыто
Inverting Learned Dynamics Models for Aggressive Multirotor Control,Alexander Spitzer; Nathan Michael,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p65.pdf,,Открыто
Scalable and Congestion-Aware Routing for Autonomous Mobility-On-Demand Via Frank-Wolfe Optimization,Kiril Solovey; Mauro Salazar; Marco Pavone,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p66.pdf,,Открыто
A Hierarchical Geometric Framework to Design Locomotive Gaits for Highly Articulated Robots,Baxi Zhong; Yasemin Ozkan-Aydin; Guillaume Sartoretti; Jennifer Rieser; Chaohui Gong; Haosen Xing; Howie Choset; Daniel Goldman,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p67.pdf,,Открыто
Remote Telemanipulation with Adapting Viewpoints in Visually Complex Environments,Daniel Rakita; Bilge Mutlu; Michael Gleicher,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p68.pdf,,Открыто
Reachable Space Characterization of Markov Decision Processes with Time Variability,Junhong Xu; Kai Yin; Lantao Liu,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p69.pdf,,Открыто
Learning Deep Stochastic Optimal Control Policies Using Forward-Backward SDEs,Ziyi Wang; Marcus Pereira; ; Ioannis Exarchos; Evangelos Theodorou,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p70.pdf,,Открыто
Conditional Neural Movement Primitives,Muhammet Yunus Seker; Mert Imre; Justus Piater; Emre Ugur,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p71.pdf,,Открыто
Pareto Monte Carlo Tree Search for Multi-Objective Informative Planning,Weizhe Chen; Lantao Liu,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p72.pdf,,Открыто
End-To-End Robotic Reinforcement Learning without Reward Engineering,Avi Singh; Larry Yang; Chelsea Finn; Sergey Levine,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p73.pdf,,Открыто
Learning Robotic Manipulation through Visual Planning and Acting,Angelina Wang; Thanard Kurutach; Kara Liu; Pieter Abbeel; Aviv Tamar,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p74.pdf,,Открыто
Influencing Leading and Following in Human-Robot Teams,Minae Kwon; Mengxi Li; Alexandre Bucquet; Dorsa Sadigh,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p75.pdf,,Открыто
Reduced Order vs. Discretized Lumped System Models with Absolute and Relative States for Continuum Manipulators,Seyedmohammadhadi Sadati; Ali Shiva; Seyedeh Elnaz Naghibi; Caleb Rucker; Ludovic Renson; Christos Bergeles; Kaspar Althoefer; Thrishantha Nanayakkara; Helmut Hauser; Ian Walker,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p76.pdf,,Открыто
Commonsense Reasoning and Knowledge Acquisition to Guide Deep Learning on Robots,Tiago Mota; Mohan Sridharan,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p77.pdf,,Открыто
Trajectory Optimization on Manifolds: A Theoretically-Guaranteed Embedded Sequential Convex Programming Approach,Riccardo Bonalli; Abhishek Cauligi; Andrew Bylard; Thomas Lew; Marco Pavone,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p78.pdf,,Открыто
Motion Planning; Design Optimization and Fabrication of Ferromagnetic Swimmers,Jaskaran Singh Grover; Daniel Vedova; Nalini Jain; Matthew Travers; Howie Choset,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p79.pdf,,Открыто
Bayesian Estimator for Partial Trajectory Alignment,Przemyslaw A. Lasota; Julie A. Shah,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p80.pdf,,Открыто
Semi-Autonomous Robot Teleoperation with Obstacle Avoidance Via Model Predictive Control,Matteo Rubagotti; Tasbolat Taunyazov; Bukeikhan Omarali; Almas Shintemirov,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p81.pdf,,Открыто
VIMO: Simultaneous Visual Inertial Model-Based Odometry and Force Estimation,Barza Nisar; Philipp Foehn; Davide Falanga; Davide Scaramuzza,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p82.pdf,,Открыто
Approximate Bayesian Inference in Spatial Environments,Atanas Mirchev; Baris Kayalibay; Maximilian Soelch; Patrick van der Smagt; Justin Bayer,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p83.pdf,,Открыто
Systematic Handling of Heterogeneous Geometric Primitives in Graph-SLAM Optimization,Irvin Aloise; Bartolomeo Della Corte; Federico Nardi; Giorgio Grisetti,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p84.pdf,,Открыто
Idiothetic Verticality Estimation through Head Stabilization Strategy,Ildar Farkhatdinov; Hannah Michalska; Alain Berthoz; Vincent Hayward,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p85.pdf,,Открыто
